Review,Positive,Negative,Neutral,Compound,Sentiment
and i gotta tell you the mpp 20 stylus,0.0,0.0,1.0,0.0,Neutral
is actually amazing it practically has,0.432,0.0,0.568,0.5859,Positive
no lag or latency its great to type,0.299,0.336,0.365,0.128,Positive
with the tip is of high quality and it,0.0,0.0,1.0,0.0,Neutral
just feels like a very smooth experience,0.333,0.0,0.667,0.3612,Positive
overall but heres where things start,0.0,0.0,1.0,0.0,Neutral
getting really bad really fast you have,0.0,0.387,0.613,-0.5849,Negative
a 45 ntsc color rating or approximately,0.0,0.0,1.0,0.0,Neutral
56 percent srgb colors look poor washed,0.0,0.341,0.659,-0.4767,Negative
out and anyone who needs high degree of,0.0,0.0,1.0,0.0,Neutral
color accuracy will not be happy with,0.0,0.333,0.667,-0.4585,Negative
this display but the real crime here is,0.0,0.404,0.596,-0.6956,Negative
that you have a display that attracts so,0.31,0.0,0.69,0.4019,Positive
much glitter because of its reflective,0.0,0.0,1.0,0.0,Neutral
surface and you only have 250 nits to,0.0,0.0,1.0,0.0,Neutral
compensate for that basically you cannot,0.0,0.0,1.0,0.0,Neutral
use this thing in any bright daylight,0.326,0.0,0.674,0.4404,Positive
setting whatsoever period its just,0.0,0.0,1.0,0.0,Neutral
shameful how theres laptops that cost,0.0,0.39,0.61,-0.4939,Negative
500 less than this display and they have,0.0,0.0,1.0,0.0,Neutral
a better color and often a better,0.659,0.0,0.341,0.7003,Positive
brightness rating than this laptop its,0.342,0.0,0.658,0.3818,Positive
just not acceptable for a premium laptop,0.0,0.282,0.718,-0.2411,Negative
now there is a saving grace to this,0.318,0.0,0.682,0.4215,Positive
laptop and thats its general,0.0,0.0,1.0,0.0,Neutral
performance so you can get this in,0.0,0.0,1.0,0.0,Neutral
either a i5 or i7 12th gen configuration,0.0,0.0,1.0,0.0,Neutral
and depending which one you get you get,0.0,0.0,1.0,0.0,Neutral
8 or 16 gigabytes of ram respectively,0.324,0.0,0.676,0.34,Positive
for the base configuration here,0.0,0.0,1.0,0.0,Neutral
daytoday tasks like web browsing,0.385,0.0,0.615,0.3612,Positive
watching videos typing up documents work,0.0,0.0,1.0,0.0,Neutral
in a very smooth and predictable way,0.0,0.0,1.0,0.0,Neutral
even more demanding activities like,0.347,0.276,0.377,0.1458,Positive
photo editing or video editing are very,0.0,0.0,1.0,0.0,Neutral
much doable even with the base,0.0,0.0,1.0,0.0,Neutral
configuration now it is worth noting if,0.241,0.0,0.759,0.2263,Positive
you are doing something as intense as 4k,0.157,0.0,0.843,0.0772,Positive
video editing you definitely want to opt,0.444,0.0,0.556,0.4588,Positive
for the 16 gigabyte configuration,0.0,0.0,1.0,0.0,Neutral
because that 8gb very quickly becomes a,0.0,0.0,1.0,0.0,Neutral
bottleneck and you will notice,0.0,0.0,1.0,0.0,Neutral
occasional frame drops and just laggy,0.0,0.0,1.0,0.0,Neutral
performance in general but again thats,0.0,0.0,1.0,0.0,Neutral
more of a ram problem now as far as,0.0,0.297,0.703,-0.4522,Negative
gaming goes i was pleasantly surprised,0.625,0.0,0.375,0.6124,Positive
because you can play modern games like,0.495,0.0,0.505,0.5994,Positive
fortnite for example at medium settings,0.0,0.0,1.0,0.0,Neutral
ranging somewhere between 30 to 60,0.0,0.0,1.0,0.0,Neutral
frames per second and its a passable,0.0,0.0,1.0,0.0,Neutral
experience for casual gaming im a,0.31,0.0,0.69,0.2023,Positive
pretty big fan of thermals on this,0.524,0.0,0.476,0.6705,Positive
laptop so for example with this device,0.0,0.0,1.0,0.0,Neutral
under unrealistic peak loads you can hit,0.0,0.0,1.0,0.0,Neutral
a maximum surface temperature of,0.0,0.0,1.0,0.0,Neutral
approximately 43 degrees celsius but,0.0,0.0,1.0,0.0,Neutral
more realistic heavy loads will yield,0.0,0.0,1.0,0.0,Neutral
you around 38 degrees celsius which is a,0.0,0.0,1.0,0.0,Neutral
very manageable and reasonable number,0.245,0.0,0.755,0.0772,Positive
fan noise is also pretty good for,0.677,0.0,0.323,0.8126,Positive
example doing heavy loads will yield,0.0,0.0,1.0,0.0,Neutral
youre around 40 decibels of noise level,0.0,0.0,1.0,0.0,Neutral
if you really push the fan to its limit,0.243,0.0,0.757,0.3744,Positive
it can go up to 43 decibels but this is,0.0,0.0,1.0,0.0,Neutral
usually for brief periods of time and if,0.0,0.0,1.0,0.0,Neutral
youre doing anything less than that the,0.0,0.0,1.0,0.0,Neutral
fans hardly go on so generally speaking,0.0,0.0,1.0,0.0,Neutral
great thermals as far as battery life is,0.369,0.0,0.631,0.6249,Positive
concerned you can get approximately nine,0.0,0.0,1.0,0.0,Neutral
hours of realworld usage nonbenchmark,0.0,0.0,1.0,0.0,Neutral
of course which basically means,0.0,0.0,1.0,0.0,Neutral
activities like web browsing watching,0.385,0.0,0.615,0.3612,Positive
youtube or netflix at about 1080p doing,0.0,0.0,1.0,0.0,Neutral
light photo editing and even,0.0,0.0,1.0,0.0,Neutral
occasionally using the speakers at,0.0,0.0,1.0,0.0,Neutral
approximately forty percent volume and,0.0,0.0,1.0,0.0,Neutral
all of this at fifty percent screen,0.0,0.0,1.0,0.0,Neutral
brightness of course now another thing,0.342,0.0,0.658,0.3818,Positive
worth noting is the speaker quality on,0.241,0.0,0.759,0.2263,Positive
this laptop is decent but not great,0.0,0.425,0.575,-0.6642,Negative
given its a bang and awesome stereo,0.451,0.0,0.549,0.6249,Positive
speaker setup doesnt get as loud as i,0.0,0.0,1.0,0.0,Neutral
thought it would but still its a decent,0.0,0.0,1.0,0.0,Neutral
experience have a quick listen for,0.0,0.0,1.0,0.0,Neutral
yourself,0.0,0.0,1.0,0.0,Neutral
Music,0.0,0.0,1.0,0.0,Neutral
Applause,1.0,0.0,0.0,0.4215,Positive
Music,0.0,0.0,1.0,0.0,Neutral
with the 1100 starting price the hp envy,0.0,0.231,0.769,-0.2732,Negative
x360 definitely treads well into premium,0.545,0.0,0.455,0.5859,Positive
laptop territory and at that price it,0.0,0.0,1.0,0.0,Neutral
does give a lot but it also doesnt give,0.0,0.0,1.0,0.0,Neutral
a lot at the exact same time so lets,0.0,0.0,1.0,0.0,Neutral
look at the good stuff for example you,0.293,0.0,0.707,0.4404,Positive
get top notch build quality with a high,0.231,0.0,0.769,0.2023,Positive
quality metallic exterior finish you,0.0,0.0,1.0,0.0,Neutral
also have a great keyboard coupled with,0.451,0.0,0.549,0.6249,Positive
a high quality hinge a great twoinone,0.506,0.0,0.494,0.6249,Positive
function thats built into laptop you,0.0,0.0,1.0,0.0,Neutral
also get hps mpp 20 stylus right out,0.0,0.0,1.0,0.0,Neutral
of the box and its a high quality,0.0,0.0,1.0,0.0,Neutral
stylus at that additionally you have,0.0,0.0,1.0,0.0,Neutral
great performance with this laptop and,0.451,0.0,0.549,0.6249,Positive
generally speaking thermals are quite,0.0,0.0,1.0,0.0,Neutral
respectable now on the flip side hp just,0.293,0.0,0.707,0.4404,Positive
does these little things that really,0.0,0.0,1.0,0.0,Neutral
make you question if this is a premium,0.0,0.0,1.0,0.0,Neutral
laptop like that low quality display a,0.291,0.244,0.465,0.1027,Positive
45 ntsc rating is just unacceptable on a,0.0,0.333,0.667,-0.4588,Negative
laptop of this price and tier in general,0.0,0.0,1.0,0.0,Neutral
also i dont appreciate the fact for,0.0,0.311,0.689,-0.3089,Negative
example that you have a standard hd,0.0,0.0,1.0,0.0,Neutral
webcam or the fact that theyve wasted,0.0,0.348,0.652,-0.4939,Negative
so much keyboard layout space and they,0.0,0.0,1.0,0.0,Neutral
dont include a practical 10 keypad,0.0,0.0,1.0,0.0,Neutral
those things definitely are factors of,0.351,0.0,0.649,0.4019,Positive
consideration for a lot of people but if,0.0,0.0,1.0,0.0,Neutral
youre willing to forgive those or,0.296,0.0,0.704,0.2732,Positive
overgo those then this is still overall,0.0,0.0,1.0,0.0,Neutral
a decent laptop in the premium category,0.0,0.0,1.0,0.0,Neutral
overall let me know what you think of,0.0,0.0,1.0,0.0,Neutral
this laptop id love to hear your,0.412,0.0,0.588,0.6369,Positive
thoughts and make sure you subscribe and,0.277,0.0,0.723,0.3182,Positive
hit that like button it genuinely helps,0.505,0.0,0.495,0.6249,Positive
me a lot thanks for watching see in the,0.293,0.0,0.707,0.4404,Positive
next one,0.0,0.0,1.0,0.0,Neutral
Even with the knowledge of how good,0.326,0.0,0.674,0.4404,Positive
the Zen 2 was on the desktop,0.0,0.0,1.0,0.0,Neutral
I was shocked at how well AMDs Ryzen 4000 series,0.184,0.202,0.614,-0.0516,Negative
mobile series performed,0.0,0.0,1.0,0.0,Neutral
Asus Zephyrus G14 shredded its Intel competitors,0.0,0.0,1.0,0.0,Neutral
in both performance and battery life,0.0,0.0,1.0,0.0,Neutral
while also being considerably cheaper,0.0,0.0,1.0,0.0,Neutral
Now it looks like HP hopes to recreate that success,0.562,0.0,0.438,0.8402,Positive
with the Envy x360,0.0,0.412,0.588,-0.2732,Negative
And spoiler alert,0.524,0.0,0.476,0.296,Positive
they did,0.0,0.0,1.0,0.0,Neutral
This thing sips power yet it has six cores,0.0,0.0,1.0,0.0,Neutral
and is 800 for a configuration,0.0,0.0,1.0,0.0,Neutral
that we can actually recommend,0.385,0.0,0.615,0.3612,Positive
What,0.0,0.0,1.0,0.0,Neutral
You know Like what,0.455,0.0,0.545,0.3612,Positive
Like whats a segue,0.556,0.0,0.444,0.3612,Positive
GlassWire lets you keep track of the weird stuff,0.0,0.175,0.825,-0.1779,Negative
thats connecting to your PC,0.0,0.0,1.0,0.0,Neutral
even when you arent using it,0.0,0.0,1.0,0.0,Neutral
You can see if a strange device joins your WiFi,0.0,0.184,0.816,-0.2023,Negative
and block it instantly,0.0,0.492,0.508,-0.4404,Negative
Get 25 off by using code LINUS at the link below,0.0,0.0,1.0,0.0,Neutral
upbeat music,0.0,0.0,1.0,0.0,Neutral
Our config of the HP Envy x360 sports a Ryzen 5 4500U,0.0,0.189,0.811,-0.2732,Negative
a 7nanometer 6core 6thread processor,0.0,0.0,1.0,0.0,Neutral
that boosts up to 4 gigahertz,0.365,0.0,0.635,0.3182,Positive
The last 6core Ultrabook we looked at,0.0,0.0,1.0,0.0,Neutral
was the Dell XPS 13 a beast of a machine,0.0,0.0,1.0,0.0,Neutral
except that it costs a casual 1800 US dollars,0.205,0.0,0.795,0.2023,Positive
which is why we will not be comparing the Envy x360 to it,0.0,0.149,0.851,-0.2732,Negative
Instead well be testing it against the HP Spectre x360,0.189,0.0,0.811,0.2732,Positive
with an Intel Core i51035G4,0.0,0.0,1.0,0.0,Neutral
a 4core 8thread CPU on Intels newish 10nanometer node,0.0,0.0,1.0,0.0,Neutral
that you would hope would give the Ryzen 5,0.293,0.0,0.707,0.4404,Positive
a run for its money especially since its in a machine,0.0,0.0,1.0,0.0,Neutral
that costs clears throat 250 more,0.206,0.0,0.794,0.0772,Positive
But that maximum boost speed of 37 gigahertz,0.336,0.0,0.664,0.5499,Positive
isnt a good first sign,0.0,0.445,0.555,-0.3412,Negative
A much worse sign is the performance tests we ran,0.0,0.279,0.721,-0.4767,Negative
In multicore loads the Ryzen 5 4500U,0.0,0.0,1.0,0.0,Neutral
is set to shred the i5 with a 45 higher score in Cinebench,0.0,0.0,1.0,0.0,Neutral
Like I knew it was gonna win just not by that much,0.412,0.0,0.588,0.743,Positive
And remember guys this isnt even,0.0,0.0,1.0,0.0,Neutral
the topspec 8core model,0.0,0.0,1.0,0.0,Neutral
Even more surprisingly though the 4500U,0.333,0.0,0.667,0.3597,Positive
managed to dominate the singlethreaded test as well,0.219,0.156,0.625,0.1531,Positive
thanks to that higher boost clock,0.583,0.0,0.417,0.6808,Positive
Now although I dont expect anyone,0.0,0.0,1.0,0.0,Neutral
to be doing much hardcore gaming,0.0,0.0,1.0,0.0,Neutral
on either of these machines the Ryzen 5 4500U,0.0,0.0,1.0,0.0,Neutral
was also 20 faster in 3DMark Time Spy,0.0,0.0,1.0,0.0,Neutral
and Im never gonna complain about a bit more GPU muscle,0.19,0.0,0.81,0.2755,Positive
Thermals unfortunately,0.0,0.706,0.294,-0.34,Negative
didnt redeem the Core i5 version either,0.0,0.0,1.0,0.0,Neutral
It immediately shot up to 100 degrees and stayed there,0.0,0.0,1.0,0.0,Neutral
managing clocks of only around 23 gigahertz,0.0,0.0,1.0,0.0,Neutral
something we might have accepted,0.344,0.0,0.656,0.2732,Positive
if Intel was the only option in town because,0.0,0.0,1.0,0.0,Neutral
I mean in fairness that is at least faster,0.0,0.0,1.0,0.0,Neutral
than the 15gigahertz base clock,0.0,0.0,1.0,0.0,Neutral
Thing is Intel isnt the only option anymore,0.0,0.0,1.0,0.0,Neutral
and our Ryzen 5 config avoided thermal throttling,0.0,0.286,0.714,-0.34,Negative
albeit barely at 91 degrees,0.0,0.0,1.0,0.0,Neutral
while keeping all six of its cores,0.0,0.0,1.0,0.0,Neutral
at a whopping 33 gigahertz,0.0,0.0,1.0,0.0,Neutral
Look how thin it is guys 33 gigahertz,0.0,0.0,1.0,0.0,Neutral
Its worth noting that youll have to,0.241,0.0,0.759,0.2263,Positive
enable performance mode to get these kind of speeds,0.0,0.0,1.0,0.0,Neutral
but theyre truly remarkable,0.814,0.0,0.186,0.8674,Positive
Remember that Dell XPS 13 with a 6core i7,0.0,0.0,1.0,0.0,Neutral
that I mentioned at the start of this video,0.0,0.0,1.0,0.0,Neutral
Yeah,1.0,0.0,0.0,0.296,Positive
In performance mode this Ryzen machine,0.0,0.0,1.0,0.0,Neutral
is faster than that too,0.0,0.0,1.0,0.0,Neutral
The thing is performance matters a lot less,0.155,0.0,0.845,0.0258,Neutral
than longevity in a thinandlight,0.0,0.0,1.0,0.0,Neutral
than it does in a gaming laptop,0.0,0.0,1.0,0.0,Neutral
and HP already has some of the best,0.375,0.0,0.625,0.6369,Positive
battery life in the biz with their Intel Core i5 model,0.0,0.0,1.0,0.0,Neutral
managing nearly 13 hours on a single charge,0.0,0.0,1.0,0.0,Neutral
That is gonna be hard to,0.0,0.219,0.781,-0.1027,Negative
And the AMD Envy x360 made it almost 14 hours,0.0,0.189,0.811,-0.2732,Negative
Thats the kinda battery life that not only,0.0,0.0,1.0,0.0,Neutral
gets you through the day but maybe even the weekend,0.0,0.0,1.0,0.0,Neutral
Like you could just leave the power brick at work,0.214,0.103,0.684,0.3182,Positive
without worrying that your lttstorecom browsing session,0.253,0.0,0.747,0.2584,Positive
is gonna get cut short,0.0,0.344,0.656,-0.2732,Negative
 This is my whole weekend,0.0,0.0,1.0,0.0,Neutral
 But that raises the question Is this the kinda machine,0.0,0.0,1.0,0.0,Neutral
that youd wanna take home with you anyway,0.0,0.0,1.0,0.0,Neutral
One of AMDs big problems for years now,0.0,0.278,0.722,-0.4019,Negative
has been not getting their CPUs into the premium designs,0.0,0.0,1.0,0.0,Neutral
and this is no exception,0.0,0.355,0.645,-0.296,Negative
The Envy line does sit below,0.0,0.296,0.704,-0.2732,Negative
the Spectre line in HPs lineups,0.0,0.0,1.0,0.0,Neutral
So has HP given their Envy x360 enough love,0.316,0.158,0.526,0.4767,Positive
Or should you just save up a bit longer,0.314,0.0,0.686,0.4939,Positive
for a Spectre x360 or an XPS 13,0.0,0.0,1.0,0.0,Neutral
Actually I am pleased to report,0.42,0.0,0.58,0.4404,Positive
that HP has committed no such crime against AMD here,0.142,0.385,0.473,-0.5574,Negative
The Envy x360 has a premium look about it,0.0,0.231,0.769,-0.2732,Negative
from the super small bezels,0.494,0.0,0.506,0.5994,Positive
to the metallic accents on the hinges,0.0,0.0,1.0,0.0,Neutral
The chassis stiffness might not quite hold up,0.0,0.0,1.0,0.0,Neutral
to toptier laptops that are constructed out of carbon fiber,0.0,0.0,1.0,0.0,Neutral
or a solid milled piece of aluminum,0.242,0.0,0.758,0.1531,Positive
but its leagues better than a budgetfocused machine,0.391,0.0,0.609,0.5927,Positive
like Lenovo Flex 14,0.455,0.0,0.545,0.3612,Positive
So I think its fair to say that HP,0.268,0.0,0.732,0.3744,Positive
really nailed the balance here,0.0,0.0,1.0,0.0,Neutral
The only thing build qualitywise that annoyed me,0.0,0.271,0.729,-0.3818,Negative
was the screen which wobbles a bit more than Id like,0.235,0.0,0.765,0.4144,Positive
But bearing in mind that of course,0.0,0.0,1.0,0.0,Neutral
Ive got that tabletconvertible tradeoff I can accept it,0.271,0.0,0.729,0.3818,Positive
And the IO is really good,0.39,0.0,0.61,0.4927,Positive
The Envy x360 has two USB TypeAs,0.0,0.259,0.741,-0.2732,Negative
with the little hingey pulldown bit,0.0,0.0,1.0,0.0,Neutral
Oh it turns out you can put a TypeA in a superthin laptop,0.0,0.0,1.0,0.0,Neutral
How nice,0.737,0.0,0.263,0.4215,Positive
Its got a Type C with charging,0.0,0.0,1.0,0.0,Neutral
and its got an SD card reader,0.0,0.0,1.0,0.0,Neutral
I do wish that instead of the barrel power connector,0.252,0.0,0.748,0.4019,Positive
on the right side we got another USB TypeC port,0.0,0.0,1.0,0.0,Neutral
with charging but presumably,0.0,0.0,1.0,0.0,Neutral
that wouldve brought up the price,0.0,0.0,1.0,0.0,Neutral
and I think they found a great balance here,0.406,0.0,0.594,0.6249,Positive
One place HP fortunately didnt cheap out is the display,0.0,0.0,1.0,0.0,Neutral
With 300 nits of brightness and excellent colors,0.512,0.0,0.488,0.743,Positive
I think anyone short of a professional photo editor,0.0,0.0,1.0,0.0,Neutral
is gonna be pretty happy with it,0.58,0.0,0.42,0.7845,Positive
My only complaint here is the 16x9 aspect ratio,0.0,0.216,0.784,-0.296,Negative
These days many of HPs competitors,0.0,0.0,1.0,0.0,Neutral
are making the jump to 16x10 or even 3x2,0.0,0.0,1.0,0.0,Neutral
and this is even in the lower price ranges,0.0,0.216,0.784,-0.296,Negative
with the Acer Swift 3 leading the way,0.231,0.0,0.769,0.2023,Positive
Get subscribed by the way so you dont miss our video,0.146,0.0,0.854,0.1798,Positive
on that little number,0.251,0.0,0.749,0.0018,Neutral
Staying with 16x9 while chasing small bezels,0.0,0.0,1.0,0.0,Neutral
has to be HPs most obvious error,0.0,0.332,0.668,-0.4549,Negative
with both the Envy and Spectre x360s,0.0,0.259,0.741,-0.2732,Negative
because it means that some folks,0.0,0.0,1.0,0.0,Neutral
are actually gonna struggle to use the devices comfortably,0.231,0.19,0.579,0.128,Positive
 Theres just no way for me to type comfortably on this,0.2,0.157,0.643,0.1531,Positive
My hands are just simply too big to rest on the palmrest,0.0,0.0,1.0,0.0,Neutral
making it unfortunately just a straightup nogo for me,0.0,0.255,0.745,-0.34,Negative
And its going to be a nogo for 68 of males,0.0,0.0,1.0,0.0,Neutral
and half of females as well,0.296,0.0,0.704,0.2732,Positive
I also constantly use my right thumb on the trackpad,0.0,0.0,1.0,0.0,Neutral
while writing in Word documents,0.0,0.0,1.0,0.0,Neutral
and the fact that keyboard and the trackpad,0.0,0.0,1.0,0.0,Neutral
arent centered on each other means,0.0,0.0,1.0,0.0,Neutral
that Im only using a small portion of a trackpad,0.0,0.0,1.0,0.0,Neutral
thats already very undersized by todays standards,0.0,0.0,1.0,0.0,Neutral
To be clear the switches are good,0.524,0.0,0.476,0.6705,Positive
