Review,Positive,Negative,Neutral,Compound,Sentiment
I have no problem with Maybelline products  Just hope the color I picked is correct,0.163,0.275,0.562,-0.25,Negative
Like this product Contour with this,0.333,0.0,0.667,0.3612,Positive
Amazing It covers everything up without looking cakey I wear it to school and it lasts maybe half the day without setting powder and the whole day with it But thats probably because I am very active,0.162,0.0,0.838,0.7498,Positive
I bought the fair shade because I had purchased the light shade previously and it seems to me that 15 fair is lighter than 10 light  Either way LOVE this concealer  It goes on so smooth and it is my goto concealer,0.205,0.0,0.795,0.8602,Positive
I like Maybeline especially their lipstick but this concealer makes me disappointed it covers not much i have to apply many times but the result is still not as I expected It also makes the area under my eyes dry and flaw I would not recommend,0.037,0.143,0.82,-0.724,Negative
Its not the best that I have tried but it gets the job done Goes on smooth and I am able to blend it easily with my foundation Does require touch ups here and there more than I would like,0.157,0.051,0.792,0.6769,Positive
Make up works good Good price,0.592,0.0,0.408,0.7003,Positive
This concealer 10 Light is much darker than I expected  The concealer itself is a nice  Reminds me of Tarte Shape Tape This is good for spot concealing but not for brightening up  If you are a fair complexion go with the shade 15 Fair which is lighter than this concealer 10 Light,0.167,0.065,0.769,0.6092,Positive
This is my go to concealer its amazing Its blendable and doesnt feel heavy Its great,0.361,0.0,0.639,0.836,Positive
Ordered fair  Should have ordered  ivory   Ivory is the lighter color,0.187,0.0,0.813,0.3182,Positive
Nothing like a good wand concealer The color fair is perfect for my pale skin Maybe Kline makes great products and this is one of them,0.292,0.13,0.578,0.7639,Positive
The packaging is very comfortable to apply It has a light coverage serves for everyday wear makeup It moves very well in the face The price seems greatFAIR color is too white I was wrong to ask that tone I will use the illuminator,0.127,0.066,0.807,0.4378,Positive
I like the coverage of this but it does crease and look bad not long after applying,0.085,0.232,0.683,-0.6124,Negative
Best drug store concealer,0.583,0.0,0.417,0.6369,Positive
Good My skin is even lighter than the palest though P Problems of being a redhead,0.165,0.153,0.682,0.0516,Positive
This has lasted quite long from when I purchased it and blends really well It matches my tone perfectly and really brightens my eyes,0.319,0.0,0.681,0.855,Positive
This is the second one that I bought and it is lighter than the first one so I guess I would have to say they need to be more consistent with the color,0.0,0.0,1.0,0.0,Neutral
Works well but no one said you needed a powder over it for it to stay Its too creamy and it changes color on my face Was disappointed ad it looked like a mess Embarrassing that I was reapplying every 20 minutes,0.093,0.265,0.642,-0.8689,Negative
Good coverage I use a shade a little lighter than my skin tone regularly use Buff Beige for under eyes and subtle highlighting,0.132,0.0,0.868,0.4404,Positive
This is my holy grail drugstore concealer I have re purchased this concealer so many times and I make sure to always have back ups It blends very smoothly and does not crease or cake up easily,0.125,0.0,0.875,0.5719,Positive
Ive used this concealer for years and have always loved it It is a nice medium coverage thats you can build up,0.261,0.0,0.739,0.7717,Positive
I love this product It stays on all day and its the perfect match for Irish skin tone I chose ivory A little bit goes a long way so you dont have to put much on,0.208,0.0,0.792,0.836,Positive
Love this I had always used expensive Mac concealer before this but I wont go back This is so much easier to apply and at such a fraction of the cost Im a convert Definitely recommend The color was just as I expected as well,0.316,0.0,0.684,0.9448,Positive
This product conceals on a medium level for me It is very smooth and easily blended Great for around eyebrows also Overall Im happy with this concealer and I would buy it again,0.272,0.0,0.728,0.8876,Positive
I bought this to use as an undereye concealer but it was too thinwatery I like thick creamier products for my undereye area However this is fantastic for cleaning up my eyebrows after filling them in Ive been using this concealer for my brows everyday since I got it This shade matches my skin tone perfectly so I dont get that awful halo effect on my brows For reference my MAC shade is NW45,0.206,0.0,0.794,0.9594,Positive
I like this concealer a lot for the first couple hours of use It really does a lot to brighten up my face and cover my under eye circles That being said it only lasts a couple of hours before creasing and then ultimately wearing away I have pretty dry to normal skin and even with this skin type it creases and I would probably give it another star if it didnt,0.12,0.0,0.88,0.8225,Positive
Good,1.0,0.0,0.0,0.4404,Positive
This came as is shown in the photos and spilled on eeeeeverything Its a good thing everything else came in packaging and wasnt damaged as well Ill just buy in person at the pharmacy next time,0.13,0.113,0.758,0.1759,Positive
I liked it my only complaint was the packaging I got some oily makeup remover on the tube on accident and all the ink on the tube smudged all over my hand had to remove it altogether,0.142,0.125,0.733,0.1779,Positive
it is not very good coverage for my dark circle will try other brand,0.0,0.168,0.832,-0.3865,Negative
This product is amazing cover well dark spots and imperfections  Lasts all day The only bad thing it is too small and you have to buy another one soon,0.167,0.099,0.734,0.34,Positive
Great coverage Smooth and Id say the only downfall to this is when u run out you cant get to the bottom of the tube to get the last of the product because the wand isnt long enough,0.102,0.0,0.898,0.6249,Positive
The product came with seal already broken Afraid to use with current state of things,0.0,0.181,0.819,-0.4767,Negative
Does not dispense properly  Dispenser cushion falls off  Does not accept fill,0.0,0.166,0.834,-0.2924,Negative
Acceptable product and worth its price,0.512,0.0,0.488,0.4939,Positive
Covers well I use as Foundation blended out all over face looks beautiful,0.375,0.0,0.625,0.7184,Positive
I like it,0.714,0.0,0.286,0.3612,Positive
Perfect for my pale skin I use it on the occasional blemish and in the corners of my eyes to brighten It applies easily with the tip of my finger and doesnt settle into creases like some others do Happy with my purchase ,0.291,0.0,0.709,0.9349,Positive
I just found the perfect one,0.481,0.0,0.519,0.5719,Positive
My everyday and good deal concealer A little dark for being a medium but mixing it with a little bit of moisturizer or lotion lightens and brightens it,0.184,0.0,0.816,0.6369,Positive
good coverage for the eye area,0.367,0.0,0.633,0.4404,Positive
its ok not creaseless it really didnt help to conceal my dark circles It does smudge and a bit tacky though not sticky Its not too drying but I wish it was because itll certainly smudge less and will stay in place It is definitely not high coverage if you have really really really dark circles forget it this doesnt help but if you have mild dark circles then you should give this a try,0.139,0.092,0.768,0.61,Positive
